index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
153,CS,,iGV,18.19,2018,CS - 2018,0.0,10.0,4.0,1.0,9.0,10.0,44.0,10.0,3.0,1.0,0.0,3.0,95.0
154,CS,,iGV,19.20,2019,CS - 2019,11.0,3.0,2.0,1.0,0.0,1.0,1.0,18.0,10.0,2.0,4.0,,53.0
155,CS,,iGV,19.20,2019,CS - 2019,105.0,184.0,110.0,53.0,29.0,21.0,18.0,26.0,55.0,62.0,53.0,,716.0
156,CS,,iGV,19.20,2019,CS - 2019,34.0,65.0,53.0,14.0,5.0,2.0,2.0,8.0,7.0,25.0,12.0,,227.0
157,CS,,iGV,19.20,2019,CS - 2019,16.0,37.0,35.0,11.0,6.0,2.0,2.0,5.0,6.0,10.0,6.0,,136.0
158,CS,,iGV,19.20,2019,CS - 2019,6.0,0.0,0.0,2.0,5.0,46.0,7.0,0.0,1.0,3.0,3.0,,73.0
159,CS,,iGV,19.20,2019,CS - 2019,5.0,11.0,0.0,0.0,1.0,4.0,31.0,24.0,0.0,1.0,2.0,,79.0
160,CS,,iGV,19.20,2019,CS - 2019,5.0,6.0,0.0,0.0,1.0,3.0,19.0,15.0,0.0,0.0,1.0,,50.0
161,CS,,iGV,21.22,2021,CS - 2021,,,,,,,,,,,,1.0,1.0
162,CS,,iGV,21.22,2021,CS - 2021,,,,,,,,,,,,78.0,78.0
163,CS,,iGV,21.22,2021,CS - 2021,,,,,,,,,,,,34.0,34.0
164,CS,,iGV,21.22,2021,CS - 2021,,,,,,,,,,,,18.0,18.0
165,CS,,iGV,21.22,2021,CS - 2021,,,,,,,,,,,,13.0,13.0
166,CS,,iGV,21.22,2021,CS - 2021,,,,,,,,,,,,2.0,2.0
167,CS,,iGV,21.22,2021,CS - 2021,,,,,,,,,,,,0.0,0.0
168,CS,,iGV,22.23,2022,CS - 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,CS,,iGV,22.23,2022,CS - 2022,63.0,124.0,68.0,42.0,34.0,22.0,11.0,8.0,20.0,54.0,31.0,23.0,500.0
170,CS,,iGV,22.23,2022,CS - 2022,23.0,49.0,11.0,4.0,9.0,0.0,3.0,4.0,4.0,12.0,10.0,8.0,137.0
