index,Entity,Function,Term,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
240,1340,oGV,23.24,3.0,2.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,22.0
241,1340,oGV,23.24,3.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,15.0
242,1340,oGV,23.24,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,10.0
243,1340,oGV,23.24,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,13.0
244,1340,oGV,23.24,3.0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,13.0
245,1340,oGV,24.25,15.0,140.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,208.0
246,1340,oGV,24.25,0.0,37.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.0
247,1340,oGV,24.25,0.0,14.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0
248,1340,oGV,24.25,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15.0
249,1340,oGV,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
250,1340,oGV,24.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
251,1340,oGV,24.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
252,,,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,,,
254,,,,,,,,,,,,,,,,
255,,,,,,,,,,,,,,,,
256,1340,Total,15.16,,,,,,,,,,,,0.0,0.0
257,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,
259,,,,,,,,,,,,,,,,
260,,,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,,,
262,,,,,,,,,,,,,,,,
263,1340,Total,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
264,,,,,,,,,,,,,,,,
265,,,,,,,,,,,,,,,,
266,,,,,,,,,,,,,,,,
267,,,,,,,,,,,,,,,,
268,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,
270,1340,Total,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,
277,1340,Total,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,
284,1340,Total,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
285,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,
291,1340,Total,21.22,,,,,,,,,,,,0.0,0.0
292,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,
298,1340,Total,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,
305,1340,Total,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,
312,1340,Total,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
313,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,
315,1340,oGTe,15.16,,,,,,,,,,,,0.0,0.0
316,1340,oGTe,15.16,,,,,,,,,,,,0.0,0.0
317,1340,oGTe,15.16,,,,,,,,,,,,0.0,0.0
318,1340,oGTe,15.16,,,,,,,,,,,,0.0,0.0
319,1340,oGTe,15.16,,,,,,,,,,,,0.0,0.0
320,1340,oGTe,15.16,,,,,,,,,,,,0.0,0.0
321,1340,oGTe,15.16,,,,,,,,,,,,0.0,0.0
322,1340,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,1340,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,1340,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,1340,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,1340,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,1340,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,1340,oGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,1340,oGTe,17.18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
330,1340,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,1340,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,1340,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,1340,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,1340,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,1340,oGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,1340,oGTe,18.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
337,1340,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,1340,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,1340,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,1340,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,1340,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,1340,oGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,1340,oGTe,19.20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0
344,1340,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
345,1340,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
346,1340,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
347,1340,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
348,1340,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
349,1340,oGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
350,1340,oGTe,21.22,,,,,,,,,,,,2.0,2.0
351,1340,oGTe,21.22,,,,,,,,,,,,0.0,0.0
352,1340,oGTe,21.22,,,,,,,,,,,,0.0,0.0
353,1340,oGTe,21.22,,,,,,,,,,,,0.0,0.0
354,1340,oGTe,21.22,,,,,,,,,,,,0.0,0.0
355,1340,oGTe,21.22,,,,,,,,,,,,0.0,0.0
356,1340,oGTe,21.22,,,,,,,,,,,,0.0,0.0
357,1340,oGTe,22.23,1.0,4.0,5.0,1.0,5.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,23.0
358,1340,oGTe,22.23,0.0,4.0,1.0,3.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,21.0
359,1340,oGTe,22.23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
360,1340,oGTe,22.23,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
361,1340,oGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
362,1340,oGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,1340,oGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,1340,oGTe,23.24,0.0,4.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,18.0
365,1340,oGTe,23.24,0.0,5.0,2.0,2.0,7.0,3.0,1.0,1.0,2.0,4.0,4.0,1.0,32.0
366,1340,oGTe,23.24,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,7.0
367,1340,oGTe,23.24,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,6.0
368,1340,oGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0
369,1340,oGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
370,1340,oGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
371,1340,oGTe,24.25,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,9.0
372,1340,oGTe,24.25,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0
373,1340,oGTe,24.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
374,1340,oGTe,24.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
375,1340,oGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
376,1340,oGTe,24.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,3.0
377,1340,oGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
378,1340,iGTe,15.16,,,,,,,,,,,,0.0,0.0
379,1340,iGTe,15.16,,,,,,,,,,,,0.0,0.0
380,1340,iGTe,15.16,,,,,,,,,,,,0.0,0.0
381,1340,iGTe,15.16,,,,,,,,,,,,0.0,0.0
382,1340,iGTe,15.16,,,,,,,,,,,,0.0,0.0
383,1340,iGTe,15.16,,,,,,,,,,,,0.0,0.0
384,1340,iGTe,15.16,,,,,,,,,,,,0.0,0.0
385,1340,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,1340,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,1340,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,1340,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,1340,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,1340,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,1340,iGTe,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,1340,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,1340,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,1340,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,1340,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,1340,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,1340,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,1340,iGTe,17.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,1340,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,1340,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,1340,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,1340,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1340,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,1340,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,1340,iGTe,18.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,1340,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
407,1340,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
408,1340,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
409,1340,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
410,1340,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
411,1340,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
412,1340,iGTe,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
413,1340,iGTe,21.22,,,,,,,,,,,,0.0,0.0
414,1340,iGTe,21.22,,,,,,,,,,,,0.0,0.0
415,1340,iGTe,21.22,,,,,,,,,,,,0.0,0.0
416,1340,iGTe,21.22,,,,,,,,,,,,0.0,0.0
417,1340,iGTe,21.22,,,,,,,,,,,,0.0,0.0
418,1340,iGTe,21.22,,,,,,,,,,,,0.0,0.0
419,1340,iGTe,21.22,,,,,,,,,,,,0.0,0.0
420,1340,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,1340,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,6.0
422,1340,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,1340,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,1340,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,1340,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,1340,iGTe,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,1340,iGTe,23.24,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
428,1340,iGTe,23.24,0.0,3.0,4.0,16.0,12.0,5.0,17.0,11.0,8.0,13.0,5.0,4.0,98.0
429,1340,iGTe,23.24,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
430,1340,iGTe,23.24,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
431,1340,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
432,1340,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
433,1340,iGTe,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
434,1340,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
435,1340,iGTe,24.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
436,1340,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
437,1340,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
438,1340,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
439,1340,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
440,1340,iGTe,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
