"Function: oGTa, Term: 15.16"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Approved,ASL,3.0,1.0,25.0,38.0,17.0,9.0,13.0,4.0,13.0,41.0,51.0,29.0,244.0
Realized,ASL,7.0,3.0,1.0,13.0,30.0,14.0,8.0,9.0,3.0,7.0,25.0,52.0,172.0
Finished,ASL,10.0,21.0,7.0,0.0,4.0,12.0,36.0,13.0,3.0,8.0,3.0,24.0,141.0
Completed,ASL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0

"Function: oGV, Term: 17.18"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,41.0,64.0,95.0,146.0,119.0,32.0,76.0,96.0,98.0,78.0,72.0,67.0,984.0
Applied,ASL,26.0,34.0,75.0,69.0,87.0,54.0,36.0,74.0,90.0,78.0,64.0,70.0,757.0
Accepted,ASL,11.0,17.0,43.0,32.0,36.0,32.0,13.0,33.0,33.0,45.0,30.0,31.0,356.0
Approved,ASL,12.0,18.0,42.0,29.0,29.0,25.0,22.0,21.0,30.0,46.0,29.0,25.0,328.0
Realized,ASL,31.0,6.0,7.0,4.0,39.0,17.0,11.0,15.0,23.0,20.0,37.0,29.0,239.0
Finished,ASL,37.0,32.0,27.0,5.0,4.0,17.0,35.0,13.0,16.0,14.0,30.0,26.0,256.0
Completed,ASL,6.0,10.0,9.0,2.0,3.0,16.0,29.0,7.0,13.0,12.0,27.0,21.0,155.0

"Function: oGV, Term: 18.19"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,55.0,98.0,113.0,48.0,41.0,42.0,92.0,132.0,97.0,74.0,62.0,49.0,903.0
Applied,ASL,46.0,53.0,84.0,90.0,39.0,56.0,84.0,130.0,88.0,101.0,70.0,53.0,894.0
Accepted,ASL,24.0,26.0,27.0,47.0,17.0,21.0,39.0,51.0,42.0,51.0,36.0,30.0,411.0
Approved,ASL,25.0,23.0,20.0,40.0,16.0,17.0,30.0,39.0,39.0,38.0,32.0,25.0,344.0
Realized,ASL,12.0,15.0,17.0,3.0,15.0,23.0,7.0,14.0,11.0,10.0,49.0,60.0,236.0
Finished,ASL,32.0,15.0,19.0,19.0,4.0,11.0,23.0,7.0,13.0,17.0,10.0,43.0,213.0
Completed,ASL,27.0,14.0,18.0,19.0,3.0,10.0,20.0,7.0,12.0,14.0,10.0,42.0,196.0

"Function: oGV, Term: 19.20"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,61.0,164.0,90.0,55.0,62.0,70.0,70.0,117.0,100.0,113.0,167.0,nan,1069.0
Applied,ASL,61.0,112.0,90.0,72.0,67.0,72.0,43.0,76.0,94.0,63.0,39.0,nan,789.0
Accepted,ASL,23.0,53.0,50.0,28.0,26.0,33.0,19.0,27.0,31.0,21.0,17.0,nan,328.0
Approved,ASL,11.0,38.0,34.0,24.0,17.0,33.0,14.0,14.0,19.0,14.0,10.0,nan,228.0
Realized,ASL,19.0,11.0,15.0,5.0,13.0,19.0,8.0,20.0,19.0,11.0,12.0,nan,152.0
Finished,ASL,33.0,49.0,11.0,18.0,6.0,6.0,24.0,9.0,20.0,15.0,14.0,nan,205.0
Completed,ASL,27.0,45.0,10.0,18.0,4.0,5.0,19.0,8.0,19.0,14.0,11.0,nan,180.0

"Function: oGV, Term: 21.22"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71.0,71.0
Applied,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,12.0,12.0
Accepted,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6.0,6.0
Approved,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0
Realized,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0
Finished,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0
Completed,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0

"Function: oGV, Term: 22.23"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,149.0,142.0,135.0,195.0,304.0,106.0,107.0,47.0,78.0,61.0,75.0,55.0,1454.0
Applied,ASL,10.0,16.0,10.0,21.0,28.0,40.0,23.0,18.0,15.0,32.0,18.0,19.0,250.0
Accepted,ASL,2.0,4.0,2.0,6.0,8.0,15.0,6.0,4.0,5.0,11.0,8.0,9.0,80.0
Approved,ASL,1.0,2.0,0.0,3.0,5.0,9.0,2.0,4.0,5.0,6.0,8.0,4.0,49.0
Realized,ASL,2.0,0.0,2.0,0.0,0.0,3.0,2.0,5.0,2.0,2.0,1.0,10.0,29.0
Finished,ASL,2.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0,2.0,1.0,22.0
Completed,ASL,2.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,5.0,2.0,1.0,0.0,18.0

"Function: oGV, Term: 23.24"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,46.0,56.0,41.0,26.0,37.0,36.0,17.0,37.0,36.0,92.0,48.0,55.0,527.0
Applied,ASL,28.0,36.0,28.0,15.0,18.0,24.0,9.0,19.0,17.0,21.0,15.0,15.0,245.0
Accepted,ASL,18.0,20.0,14.0,12.0,8.0,12.0,2.0,8.0,8.0,10.0,6.0,6.0,124.0
Approved,ASL,12.0,7.0,10.0,5.0,2.0,11.0,2.0,6.0,7.0,6.0,6.0,5.0,79.0
Realized,ASL,1.0,5.0,2.0,4.0,11.0,6.0,3.0,3.0,2.0,2.0,15.0,4.0,58.0
Finished,ASL,7.0,3.0,4.0,3.0,5.0,7.0,9.0,4.0,3.0,2.0,2.0,12.0,61.0
Completed,ASL,4.0,1.0,1.0,1.0,5.0,7.0,7.0,4.0,2.0,2.0,2.0,11.0,47.0

"Function: oGV, Term: 24.25"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,254.0,501.0,173.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,1174.0
Applied,ASL,13.0,130.0,26.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,223.0
Accepted,ASL,6.0,62.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,105.0
Approved,ASL,2.0,56.0,10.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,92.0
Realized,ASL,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,6.0
Finished,ASL,3.0,4.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,13.0
Completed,ASL,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,7.0

"Function: Total, Term: 15.16"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 16.17"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 17.18"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 18.19"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 19.20"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 21.22"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 22.23"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 23.24"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: Total, Term: 24.25"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Applied,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Accepted,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Approved,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Finished,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Completed,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan

"Function: oGTe, Term: 15.16"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Applied,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Accepted,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Approved,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Realized,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Finished,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Completed,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0

"Function: oGTe, Term: 16.17"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

"Function: oGTe, Term: 17.18"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,12.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

"Function: oGTe, Term: 18.19"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,3.0,16.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

"Function: oGTe, Term: 19.20"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,1.0,3.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,1.0,1.0,nan,15.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0

"Function: oGTe, Term: 21.22"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,20.0
Applied,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.0,11.0
Accepted,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,3.0
Approved,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0,2.0
Realized,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0,1.0
Finished,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Completed,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0

"Function: oGTe, Term: 22.23"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,17.0,27.0,19.0,35.0,41.0,28.0,19.0,13.0,10.0,22.0,23.0,11.0,265.0
Applied,ASL,8.0,14.0,14.0,30.0,34.0,23.0,25.0,21.0,19.0,17.0,22.0,7.0,234.0
Accepted,ASL,0.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,3.0,2.0,27.0
Approved,ASL,1.0,1.0,1.0,3.0,1.0,3.0,2.0,0.0,4.0,2.0,1.0,2.0,21.0
Realized,ASL,2.0,3.0,0.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,0.0,2.0,20.0
Finished,ASL,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,4.0,0.0,0.0,12.0
Completed,ASL,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,9.0

"Function: oGTe, Term: 23.24"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,10.0,31.0,5.0,8.0,12.0,8.0,3.0,25.0,12.0,13.0,9.0,15.0,151.0
Applied,ASL,14.0,25.0,21.0,10.0,27.0,15.0,4.0,12.0,12.0,13.0,18.0,8.0,179.0
Accepted,ASL,1.0,2.0,3.0,0.0,3.0,2.0,1.0,4.0,2.0,3.0,4.0,0.0,25.0
Approved,ASL,1.0,1.0,3.0,0.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,20.0
Realized,ASL,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,12.0
Finished,ASL,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,0.0,1.0,16.0
Completed,ASL,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0

"Function: oGTe, Term: 24.25"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,24.0,202.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,255.0
Applied,ASL,22.0,169.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,232.0
Accepted,ASL,0.0,5.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,13.0
Approved,ASL,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,11.0
Realized,ASL,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,2.0
Finished,ASL,0.0,1.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,nan,11.0
Completed,ASL,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,3.0

"Function: iGTe, Term: 15.16"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Applied,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Accepted,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Approved,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Realized,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Finished,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0
Completed,ASL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0

"Function: iGTe, Term: 16.17"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

"Function: iGTe, Term: 17.18"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

"Function: iGTe, Term: 18.19"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Completed,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0

"Function: iGTe, Term: 19.20"
Index,Entity,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
Open,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Applied,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Accepted,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Approved,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Realized,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
Finished,ASL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0
