status,function,function_new,Month,APP,Month in Dates,status2,Months for Analysis,Term
Open,iGTe,iGTe,February 2023,3.0,2023-02-01,Open,FEB,23.24
Total,Total,Total,February 2023,1347.0,2023-02-01,Total,FEB,23.24
Total,Total,Total,February 2023,226.0,2023-02-01,Total,FEB,23.24
Accepted L,Total,Total,February 2023,194.0,2023-02-01,Accepted L,FEB,23.24
Total,Total,Total,February 2023,135.0,2023-02-01,Total,FEB,23.24
Total,Total,Total,February 2023,58.0,2023-02-01,Total,FEB,23.24
Realized,Total,Total,February 2023,0.0,2023-02-01,Realized,FEB,23.24
Total,Total,Total,February 2023,58.0,2023-02-01,Total,FEB,23.24
Total,Total,Total,February 2023,45.0,2023-02-01,Total,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
,,,February 2023,,2023-02-01,,FEB,23.24
Realized,Old iGT,iGTa,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Realized,Old iGV,iGV,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Realized,iGTa,iGTa,March 2023,15.0,2023-03-01,Realized,MAR,23.24
Realized,iGV,iGV,March 2023,8.0,2023-03-01,Realized,MAR,23.24
Realized,iGTe,iGTe,March 2023,7.0,2023-03-01,Realized,MAR,23.24
Accepted,oGTe,oGTe,March 2023,11.0,2023-03-01,Accepted,MAR,23.24
Accepted,oGTa,oGTa,March 2023,13.0,2023-03-01,Accepted,MAR,23.24
Accepted,oGV,oGV,March 2023,115.0,2023-03-01,Accepted,MAR,23.24
Realized,iGE,iGTa,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Accepted,iGV,iGV,March 2023,141.0,2023-03-01,Accepted,MAR,23.24
Accepted,iGE,iGTa,March 2023,0.0,2023-03-01,Accepted,MAR,23.24
Accepted,iGTa,iGTa,March 2023,27.0,2023-03-01,Accepted,MAR,23.24
Accepted,iGTe,iGTe,March 2023,17.0,2023-03-01,Accepted,MAR,23.24
Accepted,Old iGT,iGTa,March 2023,0.0,2023-03-01,Accepted,MAR,23.24
Approved,Old iGV,iGV,March 2023,0.0,2023-03-01,Approved,MAR,23.24
Accepted,Old iGV,iGV,March 2023,0.0,2023-03-01,Accepted,MAR,23.24
Finished,iGTa,iGTa,March 2023,13.0,2023-03-01,Finished,MAR,23.24
Finished,iGV,iGV,March 2023,14.0,2023-03-01,Finished,MAR,23.24
Finished,iGTe,iGTe,March 2023,4.0,2023-03-01,Finished,MAR,23.24
Realized,oGTe,oGTe,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Realized,oGTa,oGTa,March 2023,3.0,2023-03-01,Realized,MAR,23.24
Realized,oGV,oGV,March 2023,3.0,2023-03-01,Realized,MAR,23.24
Realized,oGE,oGTa,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Realized,Old oGT,oGTa,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Realized,Old oGV,oGV,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Accepted,oGE,oGTa,March 2023,0.0,2023-03-01,Accepted,MAR,23.24
Approved,Old oGT,oGTa,March 2023,0.0,2023-03-01,Approved,MAR,23.24
Approved,Old oGV,oGV,March 2023,0.0,2023-03-01,Approved,MAR,23.24
Accepted,Old oGT,oGTa,March 2023,0.0,2023-03-01,Accepted,MAR,23.24
Approved,oGV,oGV,March 2023,89.0,2023-03-01,Approved,MAR,23.24
Accepted,Old oGV,oGV,March 2023,0.0,2023-03-01,Accepted,MAR,23.24
Approved,oGE,oGTa,March 2023,0.0,2023-03-01,Approved,MAR,23.24
Completed,Old iGV,iGV,March 2023,0.0,2023-03-01,Completed,MAR,23.24
Applied,Old oGV,oGV,March 2023,0.0,2023-03-01,Applied,MAR,23.24
Completed,iGTa,iGTa,March 2023,6.0,2023-03-01,Completed,MAR,23.24
Completed,iGTe,iGTe,March 2023,3.0,2023-03-01,Completed,MAR,23.24
Completed,oGE,oGTa,March 2023,0.0,2023-03-01,Completed,MAR,23.24
Approved,oGTe,oGTe,March 2023,5.0,2023-03-01,Approved,MAR,23.24
Completed,iGV,iGV,March 2023,6.0,2023-03-01,Completed,MAR,23.24
Completed,oGV,oGV,March 2023,40.0,2023-03-01,Completed,MAR,23.24
Approved,oGTa,oGTa,March 2023,4.0,2023-03-01,Approved,MAR,23.24
Completed,oGTa,oGTa,March 2023,6.0,2023-03-01,Completed,MAR,23.24
Completed,oGTe,oGTe,March 2023,1.0,2023-03-01,Completed,MAR,23.24
Completed,iGE,iGTa,March 2023,0.0,2023-03-01,Completed,MAR,23.24
Completed,Old iGT,iGTa,March 2023,0.0,2023-03-01,Completed,MAR,23.24
Completed,Old oGV,oGV,March 2023,0.0,2023-03-01,Completed,MAR,23.24
Completed,Old oGT,oGTa,March 2023,0.0,2023-03-01,Completed,MAR,23.24
Finished,iGE,iGTa,March 2023,0.0,2023-03-01,Finished,MAR,23.24
Applied,iGTa,iGTa,March 2023,642.0,2023-03-01,Applied,MAR,23.24
Applied,iGTe,iGTe,March 2023,434.0,2023-03-01,Applied,MAR,23.24
Finished,Old iGT,iGTa,March 2023,0.0,2023-03-01,Finished,MAR,23.24
Finished,Old iGV,iGV,March 2023,0.0,2023-03-01,Finished,MAR,23.24
Approved,Old iGT,iGTa,March 2023,0.0,2023-03-01,Approved,MAR,23.24
Applied,iGE,iGTa,March 2023,0.0,2023-03-01,Applied,MAR,23.24
Approved,iGE,iGTa,March 2023,0.0,2023-03-01,Approved,MAR,23.24
Applied,iGV,iGV,March 2023,881.0,2023-03-01,Applied,MAR,23.24
Approved,iGV,iGV,March 2023,109.0,2023-03-01,Approved,MAR,23.24
Applied,Old iGV,iGV,March 2023,0.0,2023-03-01,Applied,MAR,23.24
Approved,iGTe,iGTe,March 2023,13.0,2023-03-01,Approved,MAR,23.24
Applied,Old iGT,iGTa,March 2023,0.0,2023-03-01,Applied,MAR,23.24
Approved,iGTa,iGTa,March 2023,20.0,2023-03-01,Approved,MAR,23.24
Remote Realized,oGTe,oGTe,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Remote Realized,oGTa,oGTa,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Remote Realized,iGTe,iGTe,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Remote Realized,Old oGV,oGV,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Remote Realized,iGTa,iGTa,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Remote Realized,iGV,iGV,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Finished,oGTe,oGTe,March 2023,1.0,2023-03-01,Finished,MAR,23.24
Remote Realized,Old oGT,oGTa,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Finished,oGTa,oGTa,March 2023,7.0,2023-03-01,Finished,MAR,23.24
Remote Realized,oGE,oGTa,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Finished,oGV,oGV,March 2023,45.0,2023-03-01,Finished,MAR,23.24
Remote Realized,oGV,oGV,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Finished,oGE,oGTa,March 2023,0.0,2023-03-01,Finished,MAR,23.24
Remote Realized,Old iGV,iGV,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Applied,Old oGT,oGTa,March 2023,0.0,2023-03-01,Applied,MAR,23.24
Finished,Old oGT,oGTa,March 2023,0.0,2023-03-01,Finished,MAR,23.24
Finished,Old oGV,oGV,March 2023,0.0,2023-03-01,Finished,MAR,23.24
Applied,oGE,oGTa,March 2023,0.0,2023-03-01,Applied,MAR,23.24
Remote Realized,iGE,iGTa,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Applied,oGV,oGV,March 2023,322.0,2023-03-01,Applied,MAR,23.24
Applied,oGTa,oGTa,March 2023,191.0,2023-03-01,Applied,MAR,23.24
Remote Realized,Old iGT,iGTa,March 2023,0.0,2023-03-01,Remote Realized,MAR,23.24
Applied,oGTe,oGTe,March 2023,33.0,2023-03-01,Applied,MAR,23.24
Open,oGV,oGV,March 2023,0.0,2023-03-01,Open,MAR,23.24
Open,oGT Old,oGTa,March 2023,0.0,2023-03-01,Open,MAR,23.24
Open,oGE,oGTa,March 2023,0.0,2023-03-01,Open,MAR,23.24
Open,oGV,oGV,March 2023,59.0,2023-03-01,Open,MAR,23.24
Open,oGTa,oGTa,March 2023,32.0,2023-03-01,Open,MAR,23.24
Open,oGTe,oGTe,March 2023,17.0,2023-03-01,Open,MAR,23.24
Open,iGV,iGV,March 2023,0.0,2023-03-01,Open,MAR,23.24
Open,iGT Old,iGTa,March 2023,0.0,2023-03-01,Open,MAR,23.24
Open,iGE,iGTa,March 2023,0.0,2023-03-01,Open,MAR,23.24
Open,iGV,iGV,March 2023,11.0,2023-03-01,Open,MAR,23.24
Open,iGTa,iGTa,March 2023,20.0,2023-03-01,Open,MAR,23.24
Open,iGTe,iGTe,March 2023,9.0,2023-03-01,Open,MAR,23.24
Total,Total,Total,March 2023,2503.0,2023-03-01,Total,MAR,23.24
Total,Total,Total,March 2023,421.0,2023-03-01,Total,MAR,23.24
Accepted L,Total,Total,March 2023,324.0,2023-03-01,Accepted L,MAR,23.24
Total,Total,Total,March 2023,240.0,2023-03-01,Total,MAR,23.24
Total,Total,Total,March 2023,36.0,2023-03-01,Total,MAR,23.24
Realized,Total,Total,March 2023,0.0,2023-03-01,Realized,MAR,23.24
Total,Total,Total,March 2023,84.0,2023-03-01,Total,MAR,23.24
Total,Total,Total,March 2023,62.0,2023-03-01,Total,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
,,,March 2023,,2023-03-01,,MAR,23.24
Realized,Old iGT,iGTa,April 2023,0.0,2023-04-01,Realized,APR,23.24
Realized,Old iGV,iGV,April 2023,0.0,2023-04-01,Realized,APR,23.24
Realized,iGTa,iGTa,April 2023,10.0,2023-04-01,Realized,APR,23.24
Realized,iGV,iGV,April 2023,14.0,2023-04-01,Realized,APR,23.24
Realized,iGTe,iGTe,April 2023,8.0,2023-04-01,Realized,APR,23.24
Accepted,oGTe,oGTe,April 2023,5.0,2023-04-01,Accepted,APR,23.24
Accepted,oGTa,oGTa,April 2023,10.0,2023-04-01,Accepted,APR,23.24
Accepted,oGV,oGV,April 2023,137.0,2023-04-01,Accepted,APR,23.24
Realized,iGE,iGTa,April 2023,0.0,2023-04-01,Realized,APR,23.24
Accepted,iGV,iGV,April 2023,175.0,2023-04-01,Accepted,APR,23.24
Accepted,iGE,iGTa,April 2023,0.0,2023-04-01,Accepted,APR,23.24
Accepted,iGTa,iGTa,April 2023,18.0,2023-04-01,Accepted,APR,23.24
Accepted,iGTe,iGTe,April 2023,19.0,2023-04-01,Accepted,APR,23.24
Accepted,Old iGT,iGTa,April 2023,0.0,2023-04-01,Accepted,APR,23.24
Approved,Old iGV,iGV,April 2023,0.0,2023-04-01,Approved,APR,23.24
Accepted,Old iGV,iGV,April 2023,0.0,2023-04-01,Accepted,APR,23.24
Finished,iGTa,iGTa,April 2023,9.0,2023-04-01,Finished,APR,23.24
Finished,iGV,iGV,April 2023,10.0,2023-04-01,Finished,APR,23.24
Finished,iGTe,iGTe,April 2023,9.0,2023-04-01,Finished,APR,23.24
Realized,oGTe,oGTe,April 2023,1.0,2023-04-01,Realized,APR,23.24
Realized,oGTa,oGTa,April 2023,4.0,2023-04-01,Realized,APR,23.24
Realized,oGV,oGV,April 2023,6.0,2023-04-01,Realized,APR,23.24
Realized,oGE,oGTa,April 2023,0.0,2023-04-01,Realized,APR,23.24
Realized,Old oGT,oGTa,April 2023,0.0,2023-04-01,Realized,APR,23.24
Realized,Old oGV,oGV,April 2023,0.0,2023-04-01,Realized,APR,23.24
Accepted,oGE,oGTa,April 2023,0.0,2023-04-01,Accepted,APR,23.24
Approved,Old oGT,oGTa,April 2023,0.0,2023-04-01,Approved,APR,23.24
Approved,Old oGV,oGV,April 2023,0.0,2023-04-01,Approved,APR,23.24
Accepted,Old oGT,oGTa,April 2023,0.0,2023-04-01,Accepted,APR,23.24
Approved,oGV,oGV,April 2023,102.0,2023-04-01,Approved,APR,23.24
Accepted,Old oGV,oGV,April 2023,0.0,2023-04-01,Accepted,APR,23.24
Approved,oGE,oGTa,April 2023,0.0,2023-04-01,Approved,APR,23.24
Completed,Old iGV,iGV,April 2023,0.0,2023-04-01,Completed,APR,23.24
Applied,Old oGV,oGV,April 2023,0.0,2023-04-01,Applied,APR,23.24
Completed,iGTa,iGTa,April 2023,4.0,2023-04-01,Completed,APR,23.24
Completed,iGTe,iGTe,April 2023,8.0,2023-04-01,Completed,APR,23.24
Completed,oGE,oGTa,April 2023,0.0,2023-04-01,Completed,APR,23.24
Approved,oGTe,oGTe,April 2023,5.0,2023-04-01,Approved,APR,23.24
Completed,iGV,iGV,April 2023,7.0,2023-04-01,Completed,APR,23.24
Completed,oGV,oGV,April 2023,5.0,2023-04-01,Completed,APR,23.24
Approved,oGTa,oGTa,April 2023,8.0,2023-04-01,Approved,APR,23.24
Completed,oGTa,oGTa,April 2023,2.0,2023-04-01,Completed,APR,23.24
Completed,oGTe,oGTe,April 2023,0.0,2023-04-01,Completed,APR,23.24
Completed,iGE,iGTa,April 2023,0.0,2023-04-01,Completed,APR,23.24
Completed,Old iGT,iGTa,April 2023,0.0,2023-04-01,Completed,APR,23.24
Completed,Old oGV,oGV,April 2023,0.0,2023-04-01,Completed,APR,23.24
Completed,Old oGT,oGTa,April 2023,0.0,2023-04-01,Completed,APR,23.24
Finished,iGE,iGTa,April 2023,0.0,2023-04-01,Finished,APR,23.24
Applied,iGTa,iGTa,April 2023,1007.0,2023-04-01,Applied,APR,23.24
Applied,iGTe,iGTe,April 2023,661.0,2023-04-01,Applied,APR,23.24
Finished,Old iGT,iGTa,April 2023,0.0,2023-04-01,Finished,APR,23.24
Finished,Old iGV,iGV,April 2023,0.0,2023-04-01,Finished,APR,23.24
Approved,Old iGT,iGTa,April 2023,0.0,2023-04-01,Approved,APR,23.24
Applied,iGE,iGTa,April 2023,0.0,2023-04-01,Applied,APR,23.24
Approved,iGE,iGTa,April 2023,0.0,2023-04-01,Approved,APR,23.24
Applied,iGV,iGV,April 2023,1163.0,2023-04-01,Applied,APR,23.24
Approved,iGV,iGV,April 2023,128.0,2023-04-01,Approved,APR,23.24
Applied,Old iGV,iGV,April 2023,0.0,2023-04-01,Applied,APR,23.24
Approved,iGTe,iGTe,April 2023,15.0,2023-04-01,Approved,APR,23.24
Applied,Old iGT,iGTa,April 2023,0.0,2023-04-01,Applied,APR,23.24
Approved,iGTa,iGTa,April 2023,15.0,2023-04-01,Approved,APR,23.24
Remote Realized,oGTe,oGTe,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Remote Realized,oGTa,oGTa,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Remote Realized,iGTe,iGTe,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Remote Realized,Old oGV,oGV,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Remote Realized,iGTa,iGTa,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Remote Realized,iGV,iGV,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Finished,oGTe,oGTe,April 2023,1.0,2023-04-01,Finished,APR,23.24
Remote Realized,Old oGT,oGTa,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Finished,oGTa,oGTa,April 2023,4.0,2023-04-01,Finished,APR,23.24
Remote Realized,oGE,oGTa,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Finished,oGV,oGV,April 2023,5.0,2023-04-01,Finished,APR,23.24
Remote Realized,oGV,oGV,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Finished,oGE,oGTa,April 2023,0.0,2023-04-01,Finished,APR,23.24
Remote Realized,Old iGV,iGV,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Applied,Old oGT,oGTa,April 2023,0.0,2023-04-01,Applied,APR,23.24
Finished,Old oGT,oGTa,April 2023,0.0,2023-04-01,Finished,APR,23.24
Finished,Old oGV,oGV,April 2023,0.0,2023-04-01,Finished,APR,23.24
Applied,oGE,oGTa,April 2023,0.0,2023-04-01,Applied,APR,23.24
Remote Realized,iGE,iGTa,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Applied,oGV,oGV,April 2023,433.0,2023-04-01,Applied,APR,23.24
Applied,oGTa,oGTa,April 2023,166.0,2023-04-01,Applied,APR,23.24
Remote Realized,Old iGT,iGTa,April 2023,0.0,2023-04-01,Remote Realized,APR,23.24
Applied,oGTe,oGTe,April 2023,33.0,2023-04-01,Applied,APR,23.24
Open,oGV,oGV,April 2023,0.0,2023-04-01,Open,APR,23.24
Open,oGT Old,oGTa,April 2023,0.0,2023-04-01,Open,APR,23.24
Open,oGE,oGTa,April 2023,0.0,2023-04-01,Open,APR,23.24
Open,oGV,oGV,April 2023,60.0,2023-04-01,Open,APR,23.24
Open,oGTa,oGTa,April 2023,36.0,2023-04-01,Open,APR,23.24
Open,oGTe,oGTe,April 2023,12.0,2023-04-01,Open,APR,23.24
Open,iGV,iGV,April 2023,0.0,2023-04-01,Open,APR,23.24
Open,iGT Old,iGTa,April 2023,0.0,2023-04-01,Open,APR,23.24
Open,iGE,iGTa,April 2023,0.0,2023-04-01,Open,APR,23.24
Open,iGV,iGV,April 2023,18.0,2023-04-01,Open,APR,23.24
Open,iGTa,iGTa,April 2023,22.0,2023-04-01,Open,APR,23.24
Open,iGTe,iGTe,April 2023,13.0,2023-04-01,Open,APR,23.24
Total,Total,Total,April 2023,3463.0,2023-04-01,Total,APR,23.24
Total,Total,Total,April 2023,466.0,2023-04-01,Total,APR,23.24
Accepted L,Total,Total,April 2023,364.0,2023-04-01,Accepted L,APR,23.24
Total,Total,Total,April 2023,273.0,2023-04-01,Total,APR,23.24
Total,Total,Total,April 2023,43.0,2023-04-01,Total,APR,23.24
Realized,Total,Total,April 2023,0.0,2023-04-01,Realized,APR,23.24
Total,Total,Total,April 2023,38.0,2023-04-01,Total,APR,23.24
Total,Total,Total,April 2023,26.0,2023-04-01,Total,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
,,,April 2023,,2023-04-01,,APR,23.24
Realized,Old iGT,iGTa,May 2023,0.0,2023-05-01,Realized,MAY,23.24
Realized,Old iGV,iGV,May 2023,0.0,2023-05-01,Realized,MAY,23.24
Realized,iGTa,iGTa,May 2023,11.0,2023-05-01,Realized,MAY,23.24
Realized,iGV,iGV,May 2023,21.0,2023-05-01,Realized,MAY,23.24
Realized,iGTe,iGTe,May 2023,11.0,2023-05-01,Realized,MAY,23.24
Accepted,oGTe,oGTe,May 2023,7.0,2023-05-01,Accepted,MAY,23.24
Accepted,oGTa,oGTa,May 2023,12.0,2023-05-01,Accepted,MAY,23.24
Accepted,oGV,oGV,May 2023,198.0,2023-05-01,Accepted,MAY,23.24
Realized,iGE,iGTa,May 2023,0.0,2023-05-01,Realized,MAY,23.24
Accepted,iGV,iGV,May 2023,183.0,2023-05-01,Accepted,MAY,23.24
Accepted,iGE,iGTa,May 2023,0.0,2023-05-01,Accepted,MAY,23.24
Accepted,iGTa,iGTa,May 2023,24.0,2023-05-01,Accepted,MAY,23.24
Accepted,iGTe,iGTe,May 2023,25.0,2023-05-01,Accepted,MAY,23.24
Accepted,Old iGT,iGTa,May 2023,0.0,2023-05-01,Accepted,MAY,23.24
Approved,Old iGV,iGV,May 2023,0.0,2023-05-01,Approved,MAY,23.24
Accepted,Old iGV,iGV,May 2023,0.0,2023-05-01,Accepted,MAY,23.24
Finished,iGTa,iGTa,May 2023,10.0,2023-05-01,Finished,MAY,23.24
Finished,iGV,iGV,May 2023,11.0,2023-05-01,Finished,MAY,23.24
Finished,iGTe,iGTe,May 2023,4.0,2023-05-01,Finished,MAY,23.24
Realized,oGTe,oGTe,May 2023,1.0,2023-05-01,Realized,MAY,23.24
Realized,oGTa,oGTa,May 2023,3.0,2023-05-01,Realized,MAY,23.24
Realized,oGV,oGV,May 2023,9.0,2023-05-01,Realized,MAY,23.24
Realized,oGE,oGTa,May 2023,0.0,2023-05-01,Realized,MAY,23.24
Realized,Old oGT,oGTa,May 2023,0.0,2023-05-01,Realized,MAY,23.24
Realized,Old oGV,oGV,May 2023,0.0,2023-05-01,Realized,MAY,23.24
Accepted,oGE,oGTa,May 2023,0.0,2023-05-01,Accepted,MAY,23.24
Approved,Old oGT,oGTa,May 2023,0.0,2023-05-01,Approved,MAY,23.24
Approved,Old oGV,oGV,May 2023,0.0,2023-05-01,Approved,MAY,23.24
Accepted,Old oGT,oGTa,May 2023,0.0,2023-05-01,Accepted,MAY,23.24
Approved,oGV,oGV,May 2023,151.0,2023-05-01,Approved,MAY,23.24
Accepted,Old oGV,oGV,May 2023,0.0,2023-05-01,Accepted,MAY,23.24
Approved,oGE,oGTa,May 2023,0.0,2023-05-01,Approved,MAY,23.24
Completed,Old iGV,iGV,May 2023,0.0,2023-05-01,Completed,MAY,23.24
Applied,Old oGV,oGV,May 2023,0.0,2023-05-01,Applied,MAY,23.24
Completed,iGTa,iGTa,May 2023,6.0,2023-05-01,Completed,MAY,23.24
Completed,iGTe,iGTe,May 2023,3.0,2023-05-01,Completed,MAY,23.24
Completed,oGE,oGTa,May 2023,0.0,2023-05-01,Completed,MAY,23.24
Approved,oGTe,oGTe,May 2023,4.0,2023-05-01,Approved,MAY,23.24
Completed,iGV,iGV,May 2023,10.0,2023-05-01,Completed,MAY,23.24
Completed,oGV,oGV,May 2023,4.0,2023-05-01,Completed,MAY,23.24
Approved,oGTa,oGTa,May 2023,10.0,2023-05-01,Approved,MAY,23.24
Completed,oGTa,oGTa,May 2023,2.0,2023-05-01,Completed,MAY,23.24
Completed,oGTe,oGTe,May 2023,1.0,2023-05-01,Completed,MAY,23.24
Completed,iGE,iGTa,May 2023,0.0,2023-05-01,Completed,MAY,23.24
Completed,Old iGT,iGTa,May 2023,0.0,2023-05-01,Completed,MAY,23.24
Completed,Old oGV,oGV,May 2023,0.0,2023-05-01,Completed,MAY,23.24
Completed,Old oGT,oGTa,May 2023,0.0,2023-05-01,Completed,MAY,23.24
Finished,iGE,iGTa,May 2023,0.0,2023-05-01,Finished,MAY,23.24
Applied,iGTa,iGTa,May 2023,745.0,2023-05-01,Applied,MAY,23.24
Applied,iGTe,iGTe,May 2023,717.0,2023-05-01,Applied,MAY,23.24
Finished,Old iGT,iGTa,May 2023,0.0,2023-05-01,Finished,MAY,23.24
Finished,Old iGV,iGV,May 2023,0.0,2023-05-01,Finished,MAY,23.24
Approved,Old iGT,iGTa,May 2023,0.0,2023-05-01,Approved,MAY,23.24
Applied,iGE,iGTa,May 2023,0.0,2023-05-01,Applied,MAY,23.24
Approved,iGE,iGTa,May 2023,0.0,2023-05-01,Approved,MAY,23.24
Applied,iGV,iGV,May 2023,1277.0,2023-05-01,Applied,MAY,23.24
Approved,iGV,iGV,May 2023,137.0,2023-05-01,Approved,MAY,23.24
Applied,Old iGV,iGV,May 2023,0.0,2023-05-01,Applied,MAY,23.24
Approved,iGTe,iGTe,May 2023,23.0,2023-05-01,Approved,MAY,23.24
Applied,Old iGT,iGTa,May 2023,0.0,2023-05-01,Applied,MAY,23.24
Approved,iGTa,iGTa,May 2023,19.0,2023-05-01,Approved,MAY,23.24
Remote Realized,oGTe,oGTe,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Remote Realized,oGTa,oGTa,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Remote Realized,iGTe,iGTe,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Remote Realized,Old oGV,oGV,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Remote Realized,iGTa,iGTa,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Remote Realized,iGV,iGV,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Finished,oGTe,oGTe,May 2023,1.0,2023-05-01,Finished,MAY,23.24
Remote Realized,Old oGT,oGTa,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Finished,oGTa,oGTa,May 2023,4.0,2023-05-01,Finished,MAY,23.24
Remote Realized,oGE,oGTa,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Finished,oGV,oGV,May 2023,6.0,2023-05-01,Finished,MAY,23.24
Remote Realized,oGV,oGV,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Finished,oGE,oGTa,May 2023,0.0,2023-05-01,Finished,MAY,23.24
Remote Realized,Old iGV,iGV,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
Applied,Old oGT,oGTa,May 2023,0.0,2023-05-01,Applied,MAY,23.24
Finished,Old oGT,oGTa,May 2023,0.0,2023-05-01,Finished,MAY,23.24
Finished,Old oGV,oGV,May 2023,0.0,2023-05-01,Finished,MAY,23.24
Applied,oGE,oGTa,May 2023,0.0,2023-05-01,Applied,MAY,23.24
Remote Realized,iGE,iGTa,May 2023,0.0,2023-05-01,Remote Realized,MAY,23.24
