index,Entity,Function,Term,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
41,872,oGTa,21.22,,,,,,,,,,,,0.0,0.0
42,872,oGTa,22.23,12.0,25.0,24.0,38.0,19.0,31.0,8.0,7.0,13.0,8.0,8.0,5.0,198.0
43,872,oGTa,22.23,11.0,19.0,27.0,42.0,32.0,19.0,17.0,20.0,18.0,12.0,6.0,9.0,232.0
44,872,oGTa,22.23,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
45,872,oGTa,22.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
46,872,oGTa,22.23,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
47,872,oGTa,22.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
48,872,oGTa,22.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,872,oGTa,23.24,11.0,16.0,4.0,1.0,7.0,0.0,4.0,6.0,9.0,2.0,8.0,4.0,72.0
50,872,oGTa,23.24,15.0,15.0,6.0,6.0,10.0,9.0,3.0,2.0,4.0,2.0,2.0,3.0,77.0
51,872,oGTa,23.24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
52,872,oGTa,23.24,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
53,872,oGTa,23.24,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
54,872,oGTa,23.24,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
55,872,oGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
56,872,oGTa,24.25,5.0,9.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0
57,872,oGTa,24.25,6.0,14.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0
58,872,oGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
59,872,oGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
60,872,oGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
61,872,oGTa,24.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
62,872,oGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
63,872,iGTa,15.16,,,,,,,,,,,,0.0,0.0
64,872,iGTa,15.16,,,,,,,,,,,,34.0,34.0
65,872,iGTa,15.16,,,,,,,,,,,,2.0,2.0
66,872,iGTa,15.16,,,,,,,,,,,,2.0,2.0
67,872,iGTa,15.16,,,,,,,,,,,,1.0,1.0
68,872,iGTa,15.16,,,,,,,,,,,,0.0,0.0
69,872,iGTa,15.16,,,,,,,,,,,,0.0,0.0
70,872,iGTa,16.17,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0
71,872,iGTa,16.17,59.0,24.0,28.0,14.0,6.0,34.0,2.0,14.0,15.0,42.0,23.0,14.0,275.0
72,872,iGTa,16.17,4.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0
73,872,iGTa,16.17,3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0
74,872,iGTa,16.17,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0
75,872,iGTa,16.17,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0
76,872,iGTa,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,872,iGTa,17.18,0.0,0.0,0.0,1.0,0.0,0.0,6.0,9.0,0.0,2.0,1.0,0.0,19.0
78,872,iGTa,17.18,20.0,60.0,121.0,53.0,75.0,15.0,109.0,17.0,14.0,57.0,53.0,6.0,600.0
79,872,iGTa,17.18,4.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,18.0
80,872,iGTa,17.18,2.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,17.0
81,872,iGTa,17.18,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,12.0
82,872,iGTa,17.18,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,9.0
83,872,iGTa,17.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0
84,872,iGTa,18.19,3.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,21.0
85,872,iGTa,18.19,3.0,16.0,52.0,13.0,9.0,0.0,0.0,2.0,4.0,5.0,5.0,2.0,111.0
86,872,iGTa,18.19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
87,872,iGTa,18.19,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
88,872,iGTa,18.19,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0
89,872,iGTa,18.19,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,11.0
90,872,iGTa,18.19,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0
91,872,iGTa,19.20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
92,872,iGTa,19.20,48.0,86.0,176.0,0.0,21.0,21.0,25.0,84.0,95.0,73.0,8.0,,637.0
93,872,iGTa,19.20,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,,8.0
94,872,iGTa,19.20,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,,6.0
95,872,iGTa,19.20,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,7.0
96,872,iGTa,19.20,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,,8.0
97,872,iGTa,19.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,2.0
98,872,iGTa,21.22,,,,,,,,,,,,0.0,0.0
99,872,iGTa,21.22,,,,,,,,,,,,24.0,24.0
100,872,iGTa,21.22,,,,,,,,,,,,0.0,0.0
101,872,iGTa,21.22,,,,,,,,,,,,1.0,1.0
102,872,iGTa,21.22,,,,,,,,,,,,2.0,2.0
103,872,iGTa,21.22,,,,,,,,,,,,0.0,0.0
104,872,iGTa,21.22,,,,,,,,,,,,0.0,0.0
105,872,iGTa,22.23,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,15.0
106,872,iGTa,22.23,9.0,21.0,23.0,15.0,12.0,30.0,34.0,35.0,61.0,37.0,43.0,45.0,365.0
107,872,iGTa,22.23,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
108,872,iGTa,22.23,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
109,872,iGTa,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
110,872,iGTa,22.23,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
111,872,iGTa,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,872,iGTa,23.24,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0
113,872,iGTa,23.24,10.0,1.0,0.0,3.0,10.0,10.0,6.0,1.0,0.0,0.0,2.0,6.0,49.0
114,872,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,872,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,872,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,872,iGTa,23.24,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118,872,iGTa,23.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,872,iGTa,24.25,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
120,872,iGTa,24.25,2.0,20.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,40.0
121,872,iGTa,24.25,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0
122,872,iGTa,24.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0
123,872,iGTa,24.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0
124,872,iGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.0
125,872,iGTa,24.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
126,872,iGV,15.16,,,,,,,,,,,,0.0,0.0
127,872,iGV,15.16,,,,,,,,,,,,28.0,28.0
128,872,iGV,15.16,,,,,,,,,,,,13.0,13.0
129,872,iGV,15.16,,,,,,,,,,,,20.0,20.0
130,872,iGV,15.16,,,,,,,,,,,,64.0,64.0
131,872,iGV,15.16,,,,,,,,,,,,6.0,6.0
132,872,iGV,15.16,,,,,,,,,,,,0.0,0.0
133,872,iGV,16.17,5.0,2.0,10.0,3.0,5.0,1.0,0.0,8.0,11.0,4.0,10.0,0.0,59.0
134,872,iGV,16.17,73.0,117.0,453.0,380.0,106.0,59.0,21.0,18.0,123.0,205.0,99.0,42.0,1696.0
135,872,iGV,16.17,11.0,18.0,65.0,111.0,35.0,21.0,5.0,2.0,19.0,61.0,35.0,11.0,394.0
136,872,iGV,16.17,7.0,16.0,53.0,111.0,34.0,19.0,8.0,2.0,15.0,51.0,36.0,10.0,362.0
137,872,iGV,16.17,13.0,7.0,1.0,2.0,61.0,123.0,25.0,3.0,2.0,0.0,12.0,74.0,323.0
138,872,iGV,16.17,6.0,63.0,13.0,3.0,1.0,28.0,133.0,29.0,23.0,2.0,0.0,3.0,304.0
139,872,iGV,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,872,iGV,17.18,16.0,2.0,8.0,0.0,2.0,1.0,6.0,2.0,2.0,1.0,3.0,5.0,48.0
141,872,iGV,17.18,153.0,297.0,327.0,237.0,132.0,83.0,60.0,46.0,100.0,92.0,66.0,79.0,1672.0
142,872,iGV,17.18,10.0,46.0,109.0,76.0,39.0,22.0,13.0,12.0,18.0,20.0,12.0,11.0,388.0
143,872,iGV,17.18,9.0,39.0,96.0,74.0,41.0,21.0,11.0,8.0,11.0,23.0,11.0,9.0,353.0
144,872,iGV,17.18,20.0,2.0,7.0,4.0,45.0,138.0,43.0,1.0,3.0,0.0,10.0,24.0,297.0
145,872,iGV,17.18,31.0,58.0,16.0,1.0,10.0,40.0,124.0,30.0,33.0,0.0,3.0,10.0,356.0
146,872,iGV,17.18,1.0,1.0,0.0,0.0,2.0,25.0,65.0,14.0,3.0,0.0,0.0,3.0,114.0
147,872,iGV,18.19,20.0,15.0,12.0,2.0,2.0,0.0,4.0,1.0,7.0,5.0,0.0,18.0,86.0
148,872,iGV,18.19,68.0,142.0,110.0,118.0,62.0,34.0,44.0,45.0,67.0,120.0,47.0,52.0,909.0
149,872,iGV,18.19,17.0,40.0,58.0,37.0,11.0,8.0,13.0,13.0,11.0,50.0,21.0,17.0,296.0
150,872,iGV,18.19,18.0,34.0,51.0,43.0,10.0,8.0,6.0,13.0,7.0,41.0,22.0,13.0,266.0
151,872,iGV,18.19,2.0,5.0,1.0,5.0,25.0,82.0,8.0,6.0,14.0,5.0,5.0,18.0,176.0
152,872,iGV,18.19,2.0,24.0,5.0,0.0,2.0,29.0,58.0,23.0,14.0,14.0,4.0,4.0,179.0
153,872,iGV,18.19,2.0,15.0,5.0,0.0,2.0,21.0,42.0,17.0,13.0,13.0,3.0,4.0,137.0
154,872,iGV,19.20,2.0,7.0,5.0,0.0,0.0,0.0,2.0,14.0,6.0,3.0,3.0,,42.0
155,872,iGV,19.20,54.0,101.0,91.0,36.0,35.0,29.0,24.0,27.0,38.0,35.0,20.0,,490.0
156,872,iGV,19.20,11.0,35.0,21.0,0.0,2.0,1.0,0.0,1.0,5.0,8.0,5.0,,89.0
157,872,iGV,19.20,7.0,18.0,15.0,1.0,2.0,0.0,1.0,1.0,5.0,8.0,3.0,,61.0
158,872,iGV,19.20,17.0,10.0,1.0,2.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,,41.0
159,872,iGV,19.20,13.0,24.0,10.0,0.0,3.0,2.0,7.0,1.0,0.0,1.0,0.0,,61.0
160,872,iGV,19.20,9.0,16.0,7.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,,38.0
161,872,iGV,21.22,,,,,,,,,,,,0.0,0.0
162,872,iGV,21.22,,,,,,,,,,,,12.0,12.0
163,872,iGV,21.22,,,,,,,,,,,,6.0,6.0
164,872,iGV,21.22,,,,,,,,,,,,1.0,1.0
165,872,iGV,21.22,,,,,,,,,,,,2.0,2.0
166,872,iGV,21.22,,,,,,,,,,,,2.0,2.0
167,872,iGV,21.22,,,,,,,,,,,,0.0,0.0
168,872,iGV,22.23,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
169,872,iGV,22.23,3.0,34.0,21.0,11.0,9.0,11.0,8.0,25.0,45.0,96.0,45.0,25.0,333.0
170,872,iGV,22.23,0.0,11.0,4.0,3.0,3.0,0.0,1.0,8.0,8.0,17.0,17.0,6.0,78.0
171,872,iGV,22.23,0.0,3.0,1.0,2.0,2.0,0.0,1.0,0.0,6.0,5.0,5.0,3.0,28.0
172,872,iGV,22.23,1.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,5.0,15.0
173,872,iGV,22.23,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,13.0
174,872,iGV,22.23,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,7.0
175,872,iGV,23.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
176,872,iGV,23.24,50.0,125.0,115.0,72.0,33.0,27.0,25.0,47.0,17.0,36.0,31.0,44.0,622.0
177,872,iGV,23.24,17.0,51.0,31.0,14.0,0.0,0.0,1.0,2.0,7.0,16.0,6.0,7.0,152.0
178,872,iGV,23.24,14.0,24.0,19.0,10.0,2.0,2.0,0.0,2.0,7.0,15.0,6.0,5.0,106.0
179,872,iGV,23.24,3.0,0.0,2.0,7.0,9.0,37.0,4.0,1.0,7.0,0.0,0.0,7.0,77.0
180,872,iGV,23.24,5.0,0.0,3.0,0.0,5.0,12.0,38.0,4.0,1.0,4.0,3.0,0.0,75.0
181,872,iGV,23.24,3.0,0.0,1.0,0.0,1.0,4.0,10.0,2.0,0.0,4.0,3.0,0.0,28.0
182,872,iGV,24.25,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0
183,872,iGV,24.25,22.0,39.0,41.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,137.0
184,872,iGV,24.25,6.0,9.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,36.0
185,872,iGV,24.25,8.0,7.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,37.0
186,872,iGV,24.25,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0
187,872,iGV,24.25,7.0,0.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,,19.0
188,872,iGV,24.25,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.0
189,872,oGV,15.16,,,,,,,,,,,,4.0,4.0
190,872,oGV,15.16,,,,,,,,,,,,3.0,3.0
191,872,oGV,15.16,,,,,,,,,,,,0.0,0.0
192,872,oGV,15.16,,,,,,,,,,,,0.0,0.0
193,872,oGV,15.16,,,,,,,,,,,,9.0,9.0
194,872,oGV,15.16,,,,,,,,,,,,2.0,2.0
195,872,oGV,15.16,,,,,,,,,,,,0.0,0.0
196,872,oGV,16.17,0.0,0.0,7.0,2.0,3.0,0.0,2.0,3.0,1.0,33.0,14.0,3.0,68.0
197,872,oGV,16.17,0.0,0.0,1.0,4.0,5.0,2.0,2.0,3.0,0.0,1.0,36.0,16.0,70.0
198,872,oGV,16.17,2.0,0.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,15.0,13.0,38.0
199,872,oGV,16.17,3.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,14.0,13.0,38.0
200,872,oGV,16.17,3.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,12.0
201,872,oGV,16.17,4.0,7.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,20.0
202,872,oGV,16.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,872,oGV,17.18,3.0,3.0,12.0,25.0,18.0,8.0,11.0,4.0,6.0,17.0,15.0,9.0,131.0
204,872,oGV,17.18,5.0,4.0,6.0,18.0,21.0,13.0,8.0,11.0,5.0,15.0,21.0,21.0,148.0
205,872,oGV,17.18,6.0,4.0,2.0,8.0,6.0,9.0,4.0,5.0,2.0,7.0,10.0,15.0,78.0
206,872,oGV,17.18,4.0,5.0,2.0,7.0,4.0,6.0,7.0,4.0,2.0,6.0,9.0,11.0,67.0
207,872,oGV,17.18,23.0,4.0,3.0,0.0,3.0,1.0,0.0,4.0,9.0,1.0,5.0,6.0,59.0
208,872,oGV,17.18,0.0,8.0,21.0,1.0,2.0,3.0,1.0,0.0,1.0,9.0,4.0,4.0,54.0
209,872,oGV,17.18,0.0,3.0,8.0,0.0,2.0,3.0,1.0,0.0,1.0,8.0,3.0,3.0,32.0
210,872,oGV,18.19,4.0,3.0,6.0,6.0,3.0,8.0,7.0,13.0,4.0,11.0,8.0,2.0,75.0
211,872,oGV,18.19,13.0,4.0,10.0,9.0,7.0,11.0,10.0,7.0,0.0,10.0,13.0,12.0,106.0
212,872,oGV,18.19,8.0,4.0,4.0,4.0,6.0,9.0,8.0,3.0,0.0,3.0,5.0,9.0,63.0
213,872,oGV,18.19,10.0,3.0,4.0,4.0,6.0,9.0,5.0,1.0,2.0,2.0,5.0,9.0,60.0
214,872,oGV,18.19,7.0,11.0,3.0,1.0,6.0,3.0,3.0,5.0,4.0,1.0,4.0,7.0,55.0
215,872,oGV,18.19,5.0,4.0,13.0,6.0,1.0,3.0,6.0,1.0,6.0,6.0,1.0,4.0,56.0
216,872,oGV,18.19,4.0,4.0,12.0,6.0,1.0,3.0,5.0,1.0,6.0,6.0,1.0,4.0,53.0
217,872,oGV,19.20,13.0,16.0,9.0,2.0,6.0,18.0,7.0,18.0,8.0,13.0,37.0,,147.0
218,872,oGV,19.20,12.0,17.0,17.0,5.0,14.0,20.0,7.0,7.0,17.0,4.0,5.0,,125.0
219,872,oGV,19.20,6.0,10.0,12.0,3.0,9.0,10.0,8.0,3.0,7.0,2.0,1.0,,71.0
220,872,oGV,19.20,3.0,8.0,9.0,2.0,6.0,10.0,8.0,2.0,6.0,0.0,1.0,,55.0
221,872,oGV,19.20,3.0,3.0,5.0,1.0,1.0,0.0,5.0,11.0,5.0,6.0,3.0,,43.0
222,872,oGV,19.20,0.0,10.0,2.0,6.0,1.0,1.0,0.0,5.0,14.0,1.0,6.0,,46.0
223,872,oGV,19.20,0.0,10.0,2.0,6.0,0.0,1.0,0.0,5.0,13.0,1.0,6.0,,44.0
224,872,oGV,21.22,,,,,,,,,,,,12.0,12.0
225,872,oGV,21.22,,,,,,,,,,,,5.0,5.0
226,872,oGV,21.22,,,,,,,,,,,,3.0,3.0
227,872,oGV,21.22,,,,,,,,,,,,0.0,0.0
228,872,oGV,21.22,,,,,,,,,,,,0.0,0.0
229,872,oGV,21.22,,,,,,,,,,,,0.0,0.0
230,872,oGV,21.22,,,,,,,,,,,,0.0,0.0
231,872,oGV,22.23,16.0,19.0,10.0,38.0,39.0,16.0,23.0,14.0,16.0,13.0,7.0,3.0,214.0
232,872,oGV,22.23,5.0,6.0,2.0,2.0,9.0,11.0,4.0,7.0,6.0,11.0,2.0,2.0,67.0
233,872,oGV,22.23,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,5.0,1.0,0.0,15.0
234,872,oGV,22.23,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,2.0,0.0,8.0
235,872,oGV,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,5.0
236,872,oGV,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0
237,872,oGV,22.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0
238,872,oGV,23.24,7.0,3.0,4.0,0.0,3.0,5.0,1.0,5.0,5.0,23.0,3.0,2.0,61.0
239,872,oGV,23.24,11.0,7.0,3.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0,2.0,34.0
240,872,oGV,23.24,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,19.0
241,872,oGV,23.24,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,15.0
242,872,oGV,23.24,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,12.0
243,872,oGV,23.24,2.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0
244,872,oGV,23.24,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,8.0
245,872,oGV,24.25,26.0,50.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,122.0
