index,Entity,status2,Function,Term,Year,EY Year,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,Total
353,Egypt,,oGTe,21.22,2021,Egypt - 2021,0.0,4.0,4.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,,2.0,19.0
354,Egypt,,oGTe,21.22,2021,Egypt - 2021,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,,2.0,9.0
355,Egypt,,oGTe,21.22,2021,Egypt - 2021,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,3.0
356,Egypt,,oGTe,21.22,2021,Egypt - 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
357,Egypt,,oGTe,22.23,2022,Egypt - 2022,225.0,444.0,108.0,76.0,44.0,31.0,73.0,66.0,115.0,97.0,,52.0,1331.0
358,Egypt,,oGTe,22.23,2022,Egypt - 2022,37.0,48.0,67.0,79.0,53.0,56.0,45.0,43.0,49.0,69.0,,53.0,599.0
359,Egypt,,oGTe,22.23,2022,Egypt - 2022,6.0,4.0,9.0,5.0,12.0,6.0,7.0,7.0,5.0,8.0,,3.0,72.0
360,Egypt,,oGTe,22.23,2022,Egypt - 2022,0.0,1.0,6.0,3.0,6.0,4.0,6.0,5.0,2.0,4.0,,0.0,37.0
361,Egypt,,oGTe,22.23,2022,Egypt - 2022,3.0,0.0,2.0,2.0,3.0,4.0,5.0,6.0,1.0,2.0,,1.0,29.0
362,Egypt,,oGTe,22.23,2022,Egypt - 2022,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,,2.0,11.0
363,Egypt,,oGTe,22.23,2022,Egypt - 2022,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,,0.0,5.0
364,Egypt,,oGTe,23.24,2023,Egypt - 2023,70.0,220.0,88.0,81.0,41.0,93.0,103.0,76.0,148.0,50.0,,36.0,1006.0
365,Egypt,,oGTe,23.24,2023,Egypt - 2023,40.0,88.0,100.0,79.0,58.0,58.0,63.0,80.0,43.0,47.0,,40.0,696.0
366,Egypt,,oGTe,23.24,2023,Egypt - 2023,4.0,9.0,11.0,10.0,13.0,13.0,3.0,12.0,14.0,8.0,,4.0,101.0
367,Egypt,,oGTe,23.24,2023,Egypt - 2023,4.0,5.0,1.0,8.0,8.0,9.0,3.0,4.0,7.0,5.0,,1.0,55.0
368,Egypt,,oGTe,23.24,2023,Egypt - 2023,0.0,2.0,2.0,1.0,0.0,2.0,6.0,7.0,3.0,5.0,,4.0,32.0
369,Egypt,,oGTe,23.24,2023,Egypt - 2023,3.0,3.0,3.0,0.0,3.0,4.0,2.0,2.0,1.0,4.0,,1.0,26.0
370,Egypt,,oGTe,23.24,2023,Egypt - 2023,0.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,,0.0,9.0
371,Egypt,,oGTe,24.25,2024,Egypt - 2024,114.0,171.0,86.0,48.0,20.0,0.0,0.0,0.0,0.0,0.0,,,439.0
372,Egypt,,oGTe,24.25,2024,Egypt - 2024,41.0,101.0,79.0,85.0,9.0,0.0,0.0,0.0,0.0,0.0,,,315.0
373,Egypt,,oGTe,24.25,2024,Egypt - 2024,10.0,13.0,11.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,,,54.0
374,Egypt,,oGTe,24.25,2024,Egypt - 2024,8.0,8.0,11.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,,,44.0
375,Egypt,,oGTe,24.25,2024,Egypt - 2024,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,,13.0
376,Egypt,,oGTe,24.25,2024,Egypt - 2024,1.0,3.0,2.0,0.0,2.0,6.0,8.0,3.0,1.0,3.0,,,29.0
377,Egypt,,oGTe,24.25,2024,Egypt - 2024,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.0
378,,,,,,,,,,,,,,,,,,,
379,,,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,,,,,,
387,,,,,,,,,,,,,,,,,,,
388,,,,,,,,,,,,,,,,,,,
389,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,,
392,,,,,,,,,,,,,,,,,,,
393,,,,,,,,,,,,,,,,,,,
394,,,,,,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,,,,,,
396,,,,,,,,,,,,,,,,,,,
397,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,,,,,
401,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,,,,
