status,function,function_new,Month,APP
an,iGE,iGTa,December 2022,0.0
an,iGTa,iGTa,December 2022,1.0
an,iGTe,iGTe,December 2022,2.0
an,Old iGT,iGTa,December 2022,0.0
approved,Old iGV,iGV,December 2022,0.0
an,Old iGV,iGV,December 2022,0.0
approved,Old oGT,oGTa,December 2022,0.0
approved,Old oGV,oGV,December 2022,0.0
approved,oGV,oGV,December 2022,1.0
approved,oGE,oGTa,December 2022,0.0
completed,Old iGV,iGV,December 2022,0.0
applied,Old oGV,oGV,December 2022,0.0
completed,iGTa,iGTa,December 2022,0.0
completed,iGTe,iGTe,December 2022,0.0
completed,oGE,oGTa,December 2022,0.0
completed,iGV,iGV,December 2022,0.0
completed,oGV,oGV,December 2022,0.0
completed,oGTa,oGTa,December 2022,0.0
completed,oGTe,oGTe,December 2022,0.0
completed,iGE,iGTa,December 2022,0.0
completed,Old iGT,iGTa,December 2022,0.0
completed,Old oGV,oGV,December 2022,0.0
completed,Old oGT,oGTa,December 2022,0.0
applied,iGTa,iGTa,December 2022,26.0
applied,iGTe,iGTe,December 2022,9.0
approved,Old iGT,iGTa,December 2022,0.0
applied,iGE,iGTa,December 2022,0.0
approved,iGE,iGTa,December 2022,0.0
applied,iGV,iGV,December 2022,6.0
approved,iGV,iGV,December 2022,1.0
applied,Old iGV,iGV,December 2022,0.0
approved,iGTe,iGTe,December 2022,1.0
applied,Old iGT,iGTa,December 2022,0.0
approved,iGTa,iGTa,December 2022,1.0
remote,iGTe,iGTe,December 2022,0.0
remote,iGTa,iGTa,December 2022,0.0
remote,iGV,iGV,December 2022,0.0
finished,oGTe,oGTe,December 2022,0.0
finished,oGTa,oGTa,December 2022,0.0
finished,oGV,oGV,December 2022,0.0
finished,oGE,oGTa,December 2022,0.0
remote,Old iGV,iGV,December 2022,0.0
applied,Old oGT,oGTa,December 2022,0.0
finished,Old oGT,oGTa,December 2022,0.0
finished,Old oGV,oGV,December 2022,0.0
applied,oGE,oGTa,December 2022,0.0
remote,iGE,iGTa,December 2022,0.0
applied,oGV,oGV,December 2022,6.0
applied,oGTa,oGTa,December 2022,1.0
remote,Old iGT,iGTa,December 2022,0.0
applied,oGTe,oGTe,December 2022,1.0
o,oGV,oGV,December 2022,0.0
o,oGT Old,oGTa,December 2022,0.0
o,oGE,oGTa,December 2022,0.0
o,oGV,oGV,December 2022,17.0
o,oGTa,oGTa,December 2022,1.0
o,oGTe,oGTe,December 2022,0.0
i,iGV,iGV,December 2022,0.0
i,iGT Old,iGTa,December 2022,0.0
i,iGE,iGTa,December 2022,0.0
i,iGV,iGV,December 2022,2.0
i,iGTa,iGTa,December 2022,5.0
i,iGTe,iGTe,December 2022,1.0
total,Total,Total,December 2022,49.0
total,Total,Total,December 2022,14.0
accepted,Total,Total,December 2022,7.0
total,Total,Total,December 2022,4.0
total,Total,Total,December 2022,1.0
realized,Total,Total,December 2022,0.0
total,Total,Total,December 2022,0.0
total,Total,Total,December 2022,0.0
